game_minute,hit_diff,shot_diff,goal_diff,win,game,win_prob,Game Description
56,4,5,1,0,2018020953,0.8965818796628372,2019-02-24 - Pittsburgh Penguins lost to Philadelphia Flyers
57,4,5,1,0,2018020953,0.8997823701626881,2019-02-24 - Pittsburgh Penguins lost to Philadelphia Flyers
58,4,4,1,0,2018020953,0.9027076346032388,2019-02-24 - Pittsburgh Penguins lost to Philadelphia Flyers
59,5,3,0,0,2018020953,0.5421953716941067,2019-02-24 - Pittsburgh Penguins lost to Philadelphia Flyers
60,4,5,0,0,2018020953,0.5450349086126268,2019-02-24 - Pittsburgh Penguins lost to Philadelphia Flyers
61,5,6,-1,0,2018020953,0.1213580251492518,2019-02-24 - Pittsburgh Penguins lost to Philadelphia Flyers
0,1,0,0,1,2019020382,0.5497955074231653,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
1,1,1,0,1,2019020382,0.5497734174056065,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
2,-1,1,1,1,2019020382,0.5672915368939175,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
3,-1,3,1,1,2019020382,0.5760336043585048,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
4,0,4,1,1,2019020382,0.5846059864482283,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
5,-2,4,1,1,2019020382,0.5934960231461667,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
6,-4,6,1,1,2019020382,0.6025514506119288,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
7,-5,6,1,1,2019020382,0.6113601597492938,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
8,-6,6,1,1,2019020382,0.6201560788167182,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
9,-6,6,1,1,2019020382,0.6286679484923692,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
10,-5,7,1,1,2019020382,0.6368943314015285,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
11,-5,7,1,1,2019020382,0.645225251029468,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
12,-4,12,2,1,2019020382,0.742470773069756,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
13,-5,12,2,1,2019020382,0.756221020707391,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
14,-4,11,2,1,2019020382,0.7687921918059757,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
15,-4,11,2,1,2019020382,0.7812645617881699,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
16,-5,11,1,1,2019020382,0.6860031789279287,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
17,-7,11,1,1,2019020382,0.6946895141709364,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
18,-6,11,1,1,2019020382,0.7019233819876513,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
19,-7,14,1,1,2019020382,0.7104230844877332,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
20,-7,13,1,1,2019020382,0.7177687775388785,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
21,-8,12,1,1,2019020382,0.7255127361138375,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
22,-7,10,1,1,2019020382,0.7319138988643866,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
23,-6,11,1,1,2019020382,0.7386320469828044,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
24,-6,12,1,1,2019020382,0.7457801599801502,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
25,-6,12,1,1,2019020382,0.7526409910984271,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
26,-8,13,1,1,2019020382,0.7607451078934063,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
27,-9,13,0,1,2019020382,0.5605377607809278,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
28,-10,15,0,1,2019020382,0.5623093043191982,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
29,-10,15,0,1,2019020382,0.5627548592379338,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
30,-10,17,0,1,2019020382,0.563742290230619,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
31,-9,18,0,1,2019020382,0.5635252130374018,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
32,-8,19,0,1,2019020382,0.5632642039561112,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
33,-6,18,0,1,2019020382,0.5613394861023939,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
34,-8,19,0,1,2019020382,0.5641031181154157,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
35,-10,19,0,1,2019020382,0.566688929336492,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
36,-11,19,0,1,2019020382,0.5682824341216477,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
37,-12,22,0,1,2019020382,0.5709351360292805,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
38,-11,22,-1,1,2019020382,0.2575109875840356,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
39,-10,21,-2,1,2019020382,0.0775663118579573,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
40,-11,21,-2,1,2019020382,0.073138318289862,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
41,-10,21,-1,1,2019020382,0.2377609924200912,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
42,-10,20,-2,1,2019020382,0.0639690115619779,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
43,-8,21,-3,1,2019020382,0.0136550980598112,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
44,-8,21,-3,1,2019020382,0.012320750785638,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
45,-9,20,-3,1,2019020382,0.0111595536530729,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
46,-9,20,-2,1,2019020382,0.0490965030725545,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
47,-9,19,-1,1,2019020382,0.2019583563873079,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
48,-8,19,-1,1,2019020382,0.1956615256927208,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
49,-9,21,-1,1,2019020382,0.1919364035365736,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
50,-10,23,0,1,2019020382,0.5756792186347702,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
51,-11,22,0,1,2019020382,0.5773042275295469,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
52,-10,22,0,1,2019020382,0.5762407101938702,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
53,-11,23,0,1,2019020382,0.5788489912814904,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
54,-10,21,0,1,2019020382,0.5767661474066829,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
55,-10,21,0,1,2019020382,0.5772618219341225,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
56,-10,21,1,1,2019020382,0.90816837341525,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
57,-10,21,1,1,2019020382,0.9112362258808128,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
58,-12,21,1,1,2019020382,0.9153503875804284,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
59,-12,21,2,1,2019020382,0.9890374468679526,2019-11-28 - Pittsburgh Penguins beat Vancouver Canucks
0,-1,0,0,0,2021021278,0.5497955074231653,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
1,-1,-2,0,0,2021021278,0.5498085074670763,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
2,-2,-3,0,0,2021021278,0.5498656864265018,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
3,-3,-6,0,0,2021021278,0.5499125053683214,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
4,-3,-3,0,0,2021021278,0.5500605722953443,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
5,-3,-4,0,0,2021021278,0.5500813905319994,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
6,-3,-1,0,0,2021021278,0.5503021522481472,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
7,-3,-3,0,0,2021021278,0.550259352307132,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
8,-3,-5,0,0,2021021278,0.5501801981736352,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
9,-3,-5,0,0,2021021278,0.5502282803077079,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
10,-2,-5,0,0,2021021278,0.5499646048072848,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
11,-3,-5,0,0,2021021278,0.550324441759681,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
12,-1,-6,-1,0,2021021278,0.4439556132762167,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
13,0,-6,-1,0,2021021278,0.4348290888088266,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
14,1,-5,-1,0,2021021278,0.425810632550089,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
15,1,-5,-1,0,2021021278,0.4171233162112329,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
16,1,-8,-1,0,2021021278,0.4080612955311744,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
17,1,-7,-1,0,2021021278,0.3996075034947272,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
18,2,-7,-1,0,2021021278,0.3905333471808345,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
19,1,-7,-1,0,2021021278,0.3826049488854084,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
20,0,-10,-1,0,2021021278,0.3742814030965102,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
21,0,-9,-1,0,2021021278,0.3661408937225192,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
22,-1,-8,-1,0,2021021278,0.358730268400239,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
23,-1,-7,-1,0,2021021278,0.3508005388636415,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
24,-1,-7,-1,0,2021021278,0.3427703220747793,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
25,-1,-5,-1,0,2021021278,0.3352381945613196,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
26,-1,-5,-1,0,2021021278,0.3274007429330423,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
27,-2,-5,-1,0,2021021278,0.3203985373900067,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
28,-4,-7,-1,0,2021021278,0.3138471157699984,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
29,-3,-8,-1,0,2021021278,0.3053423810468473,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
30,-3,-8,-1,0,2021021278,0.2979203072063176,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
31,-2,-8,-1,0,2021021278,0.2897987982295565,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
32,0,-9,-1,0,2021021278,0.2807064583568576,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
33,-1,-8,-1,0,2021021278,0.2746331437049646,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
34,-1,-9,-1,0,2021021278,0.2673758625864876,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
35,-1,-7,-1,0,2021021278,0.2609704112272474,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
36,-1,-7,-1,0,2021021278,0.2541913660447994,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
37,-1,-2,-1,0,2021021278,0.2487970201014196,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
38,0,-4,-1,0,2021021278,0.2408758984164971,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
39,0,-4,-1,0,2021021278,0.2344504031271939,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
40,0,-3,-1,0,2021021278,0.2284035749628598,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
41,-1,-5,-1,0,2021021278,0.2225921491890821,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
42,-1,-7,-1,0,2021021278,0.2160075533675992,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
43,-1,-8,-1,0,2021021278,0.2098025748268077,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
44,-1,-9,-2,0,2021021278,0.0513057935028724,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
45,1,-8,-2,0,2021021278,0.047524852004004,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
46,2,-8,-2,0,2021021278,0.0441644882758927,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
47,2,-11,-2,0,2021021278,0.0410507983685409,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
48,2,-11,-2,0,2021021278,0.0383342577422238,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
49,2,-11,-3,0,2021021278,0.0065333544524792,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
50,2,-10,-3,0,2021021278,0.0058872678594467,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
51,3,-10,-3,0,2021021278,0.0052615141070238,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
52,3,-10,-3,0,2021021278,0.0047315245203589,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
53,3,-12,-3,0,2021021278,0.004238232172655,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
54,3,-11,-3,0,2021021278,0.0038181789389417,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
55,3,-11,-3,0,2021021278,0.0034329483530051,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
56,4,-10,-3,0,2021021278,0.0030711251996384,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
57,4,-8,-3,0,2021021278,0.002772363314912,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
58,3,-8,-4,0,2021021278,0.0003243808543158,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
59,3,-7,-4,0,2021021278,0.0002820761583411,2022-04-26 - Pittsburgh Penguins lost to Edmonton Oilers
0,-1,0,0,0,2016030311,0.5497955074231653,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
1,-1,-1,0,0,2016030311,0.5498175972443893,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
2,0,-1,0,0,2016030311,0.5497773276736994,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
3,0,0,0,0,2016030311,0.5497955074231653,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
4,0,1,0,0,2016030311,0.5498318665231138,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
5,-1,4,0,0,2016030311,0.5501331800647502,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
6,-1,4,0,0,2016030311,0.5502007090601748,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
7,0,4,0,0,2016030311,0.5500500099312906,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
8,-1,4,0,0,2016030311,0.5503357614986261,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
9,-2,5,0,0,2016030311,0.5507655953849266,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
10,-3,5,0,0,2016030311,0.5511850001529346,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
11,-3,3,0,0,2016030311,0.5511240459340548,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
12,-3,4,0,0,2016030311,0.5513537973896802,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
13,-3,4,0,0,2016030311,0.5514836098179497,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
14,-4,4,-1,0,2016030311,0.4291011045422567,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
15,-5,4,-1,0,2016030311,0.4210903755793872,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
16,-5,6,-1,0,2016030311,0.4129783250094003,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
17,-6,7,-1,0,2016030311,0.4053142758713828,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
18,-7,6,-1,0,2016030311,0.3974573875294664,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
19,-6,6,-1,0,2016030311,0.3887233879862178,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
20,-6,4,-1,0,2016030311,0.3802484086542744,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
21,-7,7,-1,0,2016030311,0.3733312508930591,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
22,-7,5,-1,0,2016030311,0.3649951394501837,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
23,-7,5,-1,0,2016030311,0.3570932246234747,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
24,-8,5,-1,0,2016030311,0.3499557229442888,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
25,-8,4,-1,0,2016030311,0.3420256549419846,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
26,-7,5,-1,0,2016030311,0.333862795363136,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
27,-8,8,-1,0,2016030311,0.3276916491627309,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
28,-8,9,-1,0,2016030311,0.3204653971993601,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
29,-8,9,-1,0,2016030311,0.3131109411908928,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
30,-8,9,-1,0,2016030311,0.3058492993786048,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
31,-8,11,-1,0,2016030311,0.2991599942026123,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
32,-9,9,-1,0,2016030311,0.2924471543591643,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
33,-9,9,-1,0,2016030311,0.2854912751199699,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
34,-8,8,-1,0,2016030311,0.2775252260612791,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
35,-8,8,-1,0,2016030311,0.2707563101869307,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
36,-8,8,-1,0,2016030311,0.2640921412261335,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
37,-8,8,-1,0,2016030311,0.2575340722846966,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
38,-8,6,-1,0,2016030311,0.2505588378251525,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
39,-8,4,-1,0,2016030311,0.2436834389049119,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
40,-7,2,-1,0,2016030311,0.2360007846285189,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
41,-6,0,-1,0,2016030311,0.2284168705187861,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
42,-6,-2,-1,0,2016030311,0.2218495081167899,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
43,-6,-5,-1,0,2016030311,0.2151266757562759,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
44,-6,-6,-1,0,2016030311,0.2090504515927779,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
45,-5,-6,-1,0,2016030311,0.2024403575268046,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
46,-5,-7,-1,0,2016030311,0.1965953868764932,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
47,-5,-7,-1,0,2016030311,0.1911341453968695,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
48,-6,-8,-1,0,2016030311,0.1864384125313953,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
49,-5,-8,-1,0,2016030311,0.1802949092403431,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
50,-6,-8,-1,0,2016030311,0.1760943791321912,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
51,-6,-6,-1,0,2016030311,0.1716259094690027,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
52,-7,-6,-1,0,2016030311,0.167649031834769,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
53,-6,-7,-1,0,2016030311,0.1616960559493148,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
54,-6,-8,0,0,2016030311,0.5559629563425076,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
55,-6,-10,0,0,2016030311,0.5550795912025503,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
56,-4,-11,0,0,2016030311,0.5511800421403132,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
57,-3,-10,0,0,2016030311,0.5499460323230989,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
58,-2,-11,0,0,2016030311,0.5476120963061681,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
59,-2,-11,0,0,2016030311,0.5475744349666957,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
60,-2,-13,0,0,2016030311,0.5464447962837992,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
61,-5,-13,0,0,2016030311,0.5520960084252603,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
62,-4,-13,0,0,2016030311,0.5502016426058464,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
63,-4,-11,0,0,2016030311,0.5513530536716248,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
64,-5,-11,-1,0,2016030311,0.1144414426587697,2017-05-13 - Pittsburgh Penguins lost to Ottawa Senators
0,2,0,0,1,2016030312,0.5497955074231653,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
1,3,1,0,1,2016030312,0.5497110565480203,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
2,3,2,0,1,2016030312,0.5496447836582646,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
3,3,2,0,1,2016030312,0.5495694183567864,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
4,2,2,0,1,2016030312,0.5496187817924889,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
5,1,4,0,1,2016030312,0.5498214053135674,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
6,2,3,0,1,2016030312,0.5495849585339623,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
7,5,3,0,1,2016030312,0.5488949403264413,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
8,5,0,0,1,2016030312,0.548548006620568,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
9,1,1,0,1,2016030312,0.5495966902073242,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
10,4,1,0,1,2016030312,0.5486389484669494,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
11,5,0,0,1,2016030312,0.5480800356041038,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
12,6,0,0,1,2016030312,0.5475495656959154,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
13,6,0,0,1,2016030312,0.5473623151660283,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
14,7,0,0,1,2016030312,0.5467380502009732,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
15,8,1,0,1,2016030312,0.5461877308376348,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
16,9,2,0,1,2016030312,0.5455930475547379,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
17,8,1,0,1,2016030312,0.5457063188113253,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
18,8,1,0,1,2016030312,0.5454655806910156,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
19,8,0,0,1,2016030312,0.5450518058347277,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
20,8,0,0,1,2016030312,0.544801903009703,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
21,7,3,0,1,2016030312,0.5457815916811144,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
22,7,3,0,1,2016030312,0.5455903001127423,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
23,7,4,0,1,2016030312,0.5456084069003831,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
24,7,6,0,1,2016030312,0.5458632189542748,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
25,7,5,0,1,2016030312,0.5454716312020856,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
26,6,8,0,1,2016030312,0.5468204079084651,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
27,6,9,0,1,2016030312,0.5469516227441148,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
28,7,10,0,1,2016030312,0.5462269314847018,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
29,7,11,0,1,2016030312,0.5463633621177829,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
30,10,9,0,1,2016030312,0.5428866938785042,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
31,13,10,0,1,2016030312,0.5400300266252861,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
32,13,11,0,1,2016030312,0.5400063794791454,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
33,12,11,0,1,2016030312,0.5407324473674857,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
34,11,11,0,1,2016030312,0.5415208929057634,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
35,10,11,0,1,2016030312,0.5423716631474957,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
36,11,11,0,1,2016030312,0.5410333915430021,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
37,11,11,0,1,2016030312,0.5407896113452643,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
38,11,12,0,1,2016030312,0.5408923720536926,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
39,10,13,0,1,2016030312,0.5422330479808032,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
40,10,12,0,1,2016030312,0.5416742049897241,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
41,11,13,0,1,2016030312,0.540562266606506,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
42,9,13,0,1,2016030312,0.5429636663689842,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
43,8,14,0,1,2016030312,0.5445363931485011,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
44,9,17,0,1,2016030312,0.54424155714234,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
45,9,17,0,1,2016030312,0.5441151976988678,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
46,8,18,0,1,2016030312,0.5458446901764812,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
47,9,18,0,1,2016030312,0.5442906109232373,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
48,9,18,0,1,2016030312,0.5441733629465523,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
49,9,18,0,1,2016030312,0.544056110073406,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
50,10,18,0,1,2016030312,0.5423759792765966,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
51,9,17,0,1,2016030312,0.5433569223299379,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
52,11,18,0,1,2016030312,0.5404523504544342,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
53,12,18,1,1,2016030312,0.8835723625788843,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
54,12,18,1,1,2016030312,0.8870716573929669,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
55,12,17,1,1,2016030312,0.8902816766804139,2017-05-16 - Pittsburgh Penguins beat Ottawa Senators
